gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,click_mean,submit_early,preview,click_std
M,North Western Region,HE Qualification,0-10%,35-55,0,60,N,Pass,23.05769231,-2.5,1,6.245288088
M,South West Region,Lower Than A Level,70-80%,0-35,0,120,N,Pass,8.25,3,1,8.566209524
M,East Anglian Region,Lower Than A Level,70-80%,35-55,0,120,N,Pass,11.90384615,1,7,6.282813823
M,South East Region,HE Qualification,90-100%,0-35,0,60,N,Pass,13.53846154,2.5,3,10.56506197
F,East Anglian Region,Lower Than A Level,50-60%,35-55,0,90,N,Pass,32.28846154,2,3,9.445761295
M,South East Region,A Level or Equivalent,10-20%,0-35,0,120,N,Pass,9.480769231,3,2,9.378292881
M,South Region,A Level or Equivalent,90-100%,0-35,0,180,N,Withdrawn,0,,,11.15034409
M,South East Region,HE Qualification,90-100%,0-35,0,60,N,Pass,19.92307692,1.5,3,20.11784768
M,London Region,A Level or Equivalent,10-20%,0-35,0,60,N,Pass,33.48076923,2.5,16,8.249842431
F,Wales,Lower Than A Level,80-90%,35-55,0,60,N,Withdrawn,33.5,-3,2,10.41059938
M,Scotland,HE Qualification,50-60%,0-35,0,120,N,Withdrawn,0,,,1.853384767
M,South Region,HE Qualification,30-40%,0-35,0,120,N,Pass,8.615384615,8,5,12.48647685
F,London Region,HE Qualification,70-80%,0-35,0,120,N,Pass,11.05769231,-7,2,4.486282453
M,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,120,N,Pass,9.461538462,0,1,4.42323395
M,South West Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,17.98076923,5,5,6.924300363
M,Scotland,A Level or Equivalent,30-40%,0-35,0,120,N,Withdrawn,12.90384615,3,4,5.101891937
M,London Region,A Level or Equivalent,30-40%,35-55,0,120,Y,Pass,47.51923077,0.5,2,7.293146554
M,North Region,A Level or Equivalent,10-20%,0-35,0,90,N,Pass,33.01923077,1,17,11.66636847
M,North Western Region,Lower Than A Level,30-40%,0-35,0,90,Y,Pass,4.480769231,-6,4,6.084978544
M,East Midlands Region,A Level or Equivalent,30-40%,0-35,0,90,N,Fail,10.36538462,0,3,12.52562633
F,South East Region,Lower Than A Level,10-20%,0-35,0,180,N,Withdrawn,0,,5,2.126752671
M,South West Region,Lower Than A Level,30-40%,0-35,0,90,N,Withdrawn,8.25,0.5,5,7.832538437
M,Yorkshire Region,A Level or Equivalent,50-60%,0-35,0,90,N,Fail,0,,1,1.226984187
F,Yorkshire Region,HE Qualification,10-20%,35-55,0,60,N,Pass,23.36538462,1,16,16.84380292
M,Ireland,Lower Than A Level,60-70%,0-35,0,60,N,Fail,15.19230769,0.5,,4.858767879
M,London Region,Lower Than A Level,40-50%,35-55,0,60,N,Withdrawn,40.38461538,1,4,8.622219226
M,Wales,A Level or Equivalent,80-90%,0-35,0,150,Y,Pass,20.92307692,2,14,5.261699918
M,South Region,A Level or Equivalent,70-80%,35-55,0,60,N,Pass,22.5,0,1,6.563614657
M,Scotland,HE Qualification,80-90%,0-35,0,120,N,Pass,21.25,-3,3,7.089713591
M,North Western Region,A Level or Equivalent,0-10%,0-35,0,150,N,Withdrawn,0,,3,3.505642686
M,Yorkshire Region,Lower Than A Level,30-40%,0-35,0,180,N,Pass,29.34615385,7.5,7,6.247792543
M,Ireland,A Level or Equivalent,80-90%,0-35,0,120,N,Pass,15.92307692,7.5,1,9.883821499
F,East Anglian Region,HE Qualification,80-90%,0-35,0,60,N,Pass,5.480769231,0.5,5,3.057565108
M,North Western Region,Lower Than A Level,40-50%,0-35,0,120,N,Withdrawn,0,,,1.557065847
M,South East Region,Lower Than A Level,20-30%,0-35,0,150,N,Pass,88.96153846,1.5,15,12.93234631
F,Scotland,Lower Than A Level,30-40%,0-35,0,120,N,Pass,9.096153846,-1.5,5,4.028856574
M,Scotland,A Level or Equivalent,30-40%,35-55,0,60,N,Pass,23.76923077,1.5,1,5.021753499
M,West Midlands Region,Lower Than A Level,70-80%,35-55,0,60,N,Pass,19.03846154,1,5,8.704385833
M,Wales,Lower Than A Level,90-100%,0-35,0,120,N,Pass,14.15384615,-5,3,4.654528278
F,North Western Region,A Level or Equivalent,20-30%,0-35,0,120,N,Pass,39.61538462,-10,,11.20470843
M,Wales,Lower Than A Level,20-30%,35-55,0,60,N,Fail,0,,1,3.087971681
M,East Midlands Region,A Level or Equivalent,10-20%,0-35,0,60,N,Pass,10.11538462,1,6,6.772622075
F,Yorkshire Region,Lower Than A Level,30-40%,0-35,0,120,N,Pass,14.98076923,6,12,6.579916839
M,South West Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,22.34615385,4.5,3,5.31318545
M,East Anglian Region,HE Qualification,80-90%,0-35,0,60,N,Pass,5.884615385,1,5,4.834567668
M,London Region,No Formal quals,20-30%,35-55,0,60,N,Pass,20.67307692,2,2,5.560137215
M,Yorkshire Region,Lower Than A Level,40-50%,0-35,0,90,N,Withdrawn,11.65384615,2,1,11.48621933
F,South Region,Lower Than A Level,20-30%,0-35,0,120,N,Withdrawn,28.07692308,0,4,5.733166378
F,West Midlands Region,Lower Than A Level,10-20%,0-35,0,120,N,Pass,11.25,0,6,4.107899736
M,London Region,Lower Than A Level,20-30%,0-35,0,120,N,Withdrawn,4.384615385,-0.5,,2.154273459
M,North Western Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,23.92307692,1,3,7.17707423
M,North Western Region,Lower Than A Level,0-10%,35-55,0,120,N,Withdrawn,0,,4,9.446113832
M,East Midlands Region,A Level or Equivalent,40-50%,0-35,0,60,N,Fail,8.923076923,2.5,14,5.987606591
F,South West Region,A Level or Equivalent,0-10%,0-35,0,120,Y,Pass,11.90384615,0,1,7.443949659
M,South Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,5.980769231,0,1,5.837793515
M,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,90,N,Pass,2.134615385,1,1,1.22359286
M,Yorkshire Region,A Level or Equivalent,70-80%,0-35,0,120,N,Pass,29.23076923,1,5,7.193770361
M,North Region,A Level or Equivalent,,0-35,0,60,N,Pass,9.038461538,0.5,,5.04991452
F,Scotland,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,21.42307692,0.5,1,5.941293639
M,East Midlands Region,A Level or Equivalent,10-20%,0-35,0,90,N,Pass,19,3.5,5,9.202655872
M,South Region,A Level or Equivalent,70-80%,0-35,0,90,N,Pass,28.84615385,4,14,7.011920675
M,East Midlands Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,10.94230769,1,5,3.86147123
M,North Western Region,A Level or Equivalent,60-70%,0-35,0,60,N,Withdrawn,0,,,1.930166697
M,Scotland,Lower Than A Level,60-70%,0-35,0,120,N,Withdrawn,5.019230769,0.5,3,2.923249165
M,North Region,HE Qualification,,0-35,0,120,N,Pass,22.46153846,10,9,6.678628462
M,North Western Region,Lower Than A Level,10-20%,0-35,0,60,N,Pass,50.65384615,0.5,13,11.40193286
M,South West Region,A Level or Equivalent,90-100%,0-35,0,120,N,Pass,15.84615385,0,5,8.059881672
M,South East Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,11.98076923,0.5,3,6.64482867
M,North Western Region,Lower Than A Level,30-40%,0-35,0,60,Y,Withdrawn,0,,1,3.382426639
M,South Region,Lower Than A Level,80-90%,0-35,0,60,N,Withdrawn,4.423076923,1,2,7.316803617
F,South East Region,Lower Than A Level,20-30%,0-35,0,240,Y,Withdrawn,4.557692308,1,5,2.624950979
M,Ireland,HE Qualification,30-40%,35-55,0,90,N,Pass,19.76923077,0.5,12,4.704623306
M,South Region,A Level or Equivalent,90-100%,0-35,0,60,N,Withdrawn,13.44230769,-3,6,6.649553476
F,East Midlands Region,A Level or Equivalent,60-70%,0-35,0,120,Y,Pass,19.67307692,1.5,9,10.08903738
M,South Region,A Level or Equivalent,40-50%,35-55,0,180,Y,Withdrawn,6.903846154,-14,,15.48678159
M,Scotland,HE Qualification,20-30%,0-35,0,60,Y,Pass,5.173076923,-3.5,6,2.832846087
M,Scotland,HE Qualification,80-90%,0-35,0,60,N,Fail,13.05769231,0,2,5.673925172
M,North Region,Lower Than A Level,70-80%,0-35,0,90,N,Pass,13.90384615,1,,5.241684664
M,South Region,Lower Than A Level,40-50%,0-35,0,60,N,Pass,37.76923077,1,6,8.715043016
M,Wales,A Level or Equivalent,90-100%,0-35,0,90,N,Withdrawn,7.230769231,1.5,8,5.113365235
M,South West Region,A Level or Equivalent,80-90%,0-35,0,120,N,Pass,10.59615385,1,,6.619104575
M,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,120,N,Pass,21.38461538,1,6,7.919024526
M,South East Region,Lower Than A Level,40-50%,0-35,0,120,N,Withdrawn,0,,2,2.511433315
M,South Region,A Level or Equivalent,20-30%,35-55,0,120,N,Pass,31.23076923,0.5,6,8.850775612
M,Ireland,Lower Than A Level,50-60%,0-35,0,120,N,Fail,0,,5,11.39901548
M,South East Region,Lower Than A Level,90-100%,35-55,0,60,N,Fail,34.57692308,1,2,7.143828105
M,Wales,HE Qualification,40-50%,0-35,0,60,N,Pass,24.90384615,1,,16.09416334
F,London Region,A Level or Equivalent,0-10%,0-35,0,60,N,Pass,43.03846154,1,2,15.48995669
F,North Western Region,Lower Than A Level,10-20%,0-35,0,120,Y,Withdrawn,0,,1,4.16401868
F,East Anglian Region,Lower Than A Level,80-90%,0-35,0,150,Y,Pass,12.63461538,1,6,3.769111901
M,South Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,18.30769231,5,12,10.01684253
M,London Region,Lower Than A Level,80-90%,35-55,0,120,N,Pass,34.09615385,1,3,11.88675878
F,East Anglian Region,Lower Than A Level,10-20%,35-55,0,60,N,Withdrawn,6.480769231,-4,14,2.076268674
M,South Region,Lower Than A Level,30-40%,0-35,0,60,N,Withdrawn,19.28846154,0,7,6.14306647
M,East Anglian Region,Lower Than A Level,40-50%,35-55,0,120,N,Withdrawn,0,,,5.196818874
M,South Region,HE Qualification,60-70%,35-55,0,120,N,Pass,12.01923077,-4,10,7.071010856
M,London Region,A Level or Equivalent,10-20%,0-35,0,120,Y,Pass,22.13461538,7.5,6,7.561351209
M,East Midlands Region,A Level or Equivalent,40-50%,0-35,0,120,N,Withdrawn,0,,2,6.547614391
M,South West Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,14.38461538,0,1,7.555296287
M,Scotland,HE Qualification,90-100%,0-35,0,60,N,Fail,8.25,0.5,10,3.908972837
M,South East Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,23.51923077,-1,7,5.950511489
F,South Region,Lower Than A Level,70-80%,0-35,0,120,N,Pass,31.05769231,0.5,,12.160488
M,Ireland,Lower Than A Level,20-30%,0-35,0,60,N,Fail,4.5,-3.5,1,1.766477543
F,South Region,A Level or Equivalent,80-90%,0-35,0,120,N,Withdrawn,15.38461538,0,4,7.319249734
M,North Western Region,A Level or Equivalent,0-10%,35-55,0,60,N,Pass,20.53846154,5.5,3,8.206084221
M,West Midlands Region,A Level or Equivalent,40-50%,0-35,0,90,N,Fail,4.961538462,0,5,7.103986132
M,Yorkshire Region,A Level or Equivalent,0-10%,0-35,0,120,Y,Fail,0,,,0.740928039
F,Wales,HE Qualification,80-90%,0-35,0,120,N,Pass,7.288461538,0,1,3.655755298
M,Wales,Lower Than A Level,20-30%,0-35,0,120,Y,Fail,0,,2,6.996130565
M,North Region,Lower Than A Level,,35-55,0,60,N,Pass,25.34615385,7.5,2,9.258946888
M,North Western Region,A Level or Equivalent,60-70%,0-35,0,120,N,Withdrawn,0,,1,3.229206989
M,Yorkshire Region,Lower Than A Level,10-20%,35-55,0,60,N,Pass,13.67307692,2,4,5.348499131
M,Wales,Lower Than A Level,0-10%,0-35,0,90,N,Pass,18.78846154,1,7,6.383812451
M,North Western Region,Lower Than A Level,70-80%,0-35,0,120,N,Pass,20.75,1,5,9.782381757
M,Wales,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,27.61538462,4.5,6,7.522153739
M,South Region,Lower Than A Level,70-80%,0-35,0,60,N,Fail,9.365384615,1,,4.838793876
M,East Anglian Region,Lower Than A Level,20-30%,0-35,0,120,Y,Pass,3.961538462,0,1,3.714160021
M,West Midlands Region,A Level or Equivalent,10-20%,0-35,0,60,N,Fail,0,,2,2.478274272
M,North Region,Lower Than A Level,,35-55,0,60,N,Pass,53.15384615,1,10,11.2936476
M,East Anglian Region,Lower Than A Level,60-70%,0-35,0,60,N,Pass,5.038461538,1.5,,1.884596976
M,East Anglian Region,Lower Than A Level,60-70%,0-35,0,60,N,Withdrawn,4.346153846,0.5,7,2.845401763
M,Scotland,A Level or Equivalent,80-90%,35-55,0,60,N,Withdrawn,0,,1,6.379382865
M,South Region,HE Qualification,70-80%,35-55,0,90,N,Pass,22.36538462,-1,15,4.962431374
M,Wales,Lower Than A Level,30-40%,0-35,0,120,N,Pass,49.65384615,1,18,7.622504557
F,South East Region,A Level or Equivalent,30-40%,0-35,0,60,Y,Withdrawn,8.519230769,-3.5,3,6.121991061
M,Scotland,A Level or Equivalent,80-90%,0-35,0,60,N,Fail,22.05769231,0,4,7.69091406
M,Scotland,A Level or Equivalent,70-80%,0-35,0,60,N,Fail,6.019230769,1.5,11,4.962869424
M,Yorkshire Region,A Level or Equivalent,10-20%,0-35,0,60,N,Withdrawn,16.34615385,1,4,9.884095116
M,Scotland,Lower Than A Level,30-40%,0-35,0,90,N,Pass,36.05769231,3.5,16,5.841801687
M,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,90,N,Withdrawn,10.92307692,0,2,7.324290727
M,East Midlands Region,A Level or Equivalent,0-10%,0-35,0,60,N,Pass,8.134615385,4.5,2,8.759409076
M,East Midlands Region,Lower Than A Level,80-90%,0-35,0,60,N,Pass,21.59615385,1,5,6.658085845
M,Wales,Lower Than A Level,80-90%,35-55,0,60,N,Pass,29.55769231,4.5,3,10.3752775
M,North Region,A Level or Equivalent,90-100%,0-35,0,120,N,Withdrawn,17.36538462,-0.5,3,14.50578265
M,North Region,A Level or Equivalent,,35-55,0,60,N,Pass,16.73076923,8,5,8.83264129
M,South Region,A Level or Equivalent,20-30%,0-35,0,90,N,Pass,12.80769231,0.5,1,7.071240474
M,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,19.63461538,0,5,8.429335037
M,North Western Region,Lower Than A Level,40-50%,0-35,0,90,N,Pass,22,0.5,1,6.869536383
M,East Anglian Region,Lower Than A Level,20-30%,0-35,0,120,N,Withdrawn,20.40384615,0.5,2,7.133100965
M,South West Region,A Level or Equivalent,50-60%,0-35,0,120,N,Pass,11.86538462,1,2,5.050589195
M,East Anglian Region,Lower Than A Level,50-60%,35-55,0,90,N,Withdrawn,0,,2,2.697526268
M,South East Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,16.82692308,0.5,5,5.516638241
M,South West Region,Lower Than A Level,30-40%,0-35,0,120,N,Pass,9.211538462,3,3,6.101709455
M,Wales,A Level or Equivalent,80-90%,0-35,0,120,N,Pass,64.61538462,9,9,10.59315481
M,North Western Region,Lower Than A Level,0-10%,0-35,0,60,N,Withdrawn,44.61538462,7.5,5,9.957850849
M,South East Region,Lower Than A Level,10-20%,0-35,0,90,N,Fail,12.23076923,0,2,6.225798804
M,South Region,HE Qualification,10-20%,0-35,0,150,N,Withdrawn,0,0,6,17.59435372
M,East Anglian Region,Lower Than A Level,90-100%,0-35,0,60,N,Withdrawn,0,,4,5.513700513
M,South West Region,Lower Than A Level,40-50%,0-35,0,180,N,Fail,1.25,0,6,1.459696642
M,North Western Region,A Level or Equivalent,0-10%,0-35,0,120,N,Pass,12.17307692,7,6,7.643404006
M,East Anglian Region,HE Qualification,80-90%,0-35,0,120,N,Pass,4.711538462,0.5,,2.361262422
M,North Western Region,Lower Than A Level,0-10%,0-35,0,60,N,Pass,20.38461538,1,9,7.230073526
M,London Region,Lower Than A Level,20-30%,0-35,0,180,N,Withdrawn,0,,1,8.163732359
M,West Midlands Region,HE Qualification,30-40%,35-55,0,120,N,Pass,22.36538462,2,3,6.455249156
F,London Region,Lower Than A Level,60-70%,0-35,0,90,N,Pass,26.46153846,-1.5,2,9.657475719
M,Scotland,Lower Than A Level,70-80%,0-35,0,60,N,Fail,7.230769231,-2,,7.805859863
M,Ireland,Lower Than A Level,,35-55,0,60,N,Withdrawn,47.44230769,7.5,5,12.77209524
M,East Midlands Region,A Level or Equivalent,60-70%,0-35,0,90,N,Pass,14.75,2.5,6,8.667857755
M,Ireland,Lower Than A Level,60-70%,0-35,0,60,Y,Fail,9.5,,4,4.541779983
M,Yorkshire Region,No Formal quals,0-10%,0-35,0,60,N,Pass,17.34615385,3,8,6.439901898
M,West Midlands Region,A Level or Equivalent,70-80%,0-35,0,120,N,Pass,2.057692308,1.5,,1.791191591
M,North Region,Lower Than A Level,0-10%,0-35,0,120,N,Pass,26.92307692,1,1,7.248942995
M,Scotland,HE Qualification,0-10%,0-35,0,105,Y,Pass,4.25,-0.5,5,3.899168151
M,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,60,N,Withdrawn,6.230769231,4.5,4,6.143275187
M,Yorkshire Region,A Level or Equivalent,20-30%,0-35,0,120,N,Pass,19.76923077,2,6,7.849317223
F,London Region,A Level or Equivalent,0-10%,0-35,0,120,N,Pass,5.961538462,0,1,4.904698913
M,South Region,Lower Than A Level,90-100%,0-35,0,60,N,Pass,22.90384615,3.5,12,6.924746349
M,Ireland,A Level or Equivalent,70-80%,0-35,0,90,N,Pass,17,3.5,5,7.177383504
M,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,210,N,Withdrawn,19.84615385,1,7,6.362705951
M,North Western Region,A Level or Equivalent,50-60%,0-35,0,120,N,Fail,0,,1,0.901707781
M,South East Region,Lower Than A Level,90-100%,0-35,0,60,N,Withdrawn,0,,4,3.452043186
M,Scotland,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,21.69230769,1,11,4.853138935
M,Scotland,Lower Than A Level,0-10%,0-35,0,60,N,Fail,0,,2,1.69357073
M,South West Region,A Level or Equivalent,30-40%,0-35,0,120,N,Pass,6.5,0,10,2.268559062
F,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,120,N,Pass,8.519230769,1,6,3.224772023
M,East Midlands Region,Lower Than A Level,80-90%,0-35,0,60,N,Pass,29.63461538,5.5,5,14.55995042
M,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,120,Y,Pass,48.01923077,-0.5,5,11.00367954
M,East Midlands Region,A Level or Equivalent,60-70%,0-35,0,60,N,Withdrawn,0,,,4.691978146
M,North Region,HE Qualification,10-20%,0-35,0,60,N,Pass,16.46153846,0.5,6,4.263192452
M,West Midlands Region,HE Qualification,0-10%,35-55,0,90,N,Pass,17.5,0.5,2,6.85670248
M,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,120,N,Pass,4.615384615,1,3,5.748506437
M,North Western Region,A Level or Equivalent,10-20%,0-35,0,120,N,Pass,5.788461538,0.5,2,5.558891394
F,South East Region,A Level or Equivalent,30-40%,0-35,0,120,N,Pass,10.48076923,-1.5,1,7.156727616
M,East Anglian Region,Lower Than A Level,30-40%,0-35,0,60,Y,Fail,11.5,0,1,6.745269922
M,London Region,A Level or Equivalent,50-60%,0-35,0,120,N,Fail,5.596153846,0,1,3.167985816
M,South Region,Lower Than A Level,20-30%,35-55,0,60,N,Fail,0,,3,5.452457936
M,Wales,A Level or Equivalent,80-90%,0-35,0,120,N,Fail,4.442307692,0,1,2.540336132
M,South West Region,A Level or Equivalent,20-30%,35-55,0,120,N,Withdrawn,16.76923077,1.5,1,8.375858377
M,North Western Region,Lower Than A Level,20-30%,0-35,0,120,N,Pass,18.32692308,2,9,6.293535824
M,South West Region,A Level or Equivalent,40-50%,0-35,0,120,N,Pass,3.730769231,0,2,2.598385286
M,South Region,A Level or Equivalent,70-80%,0-35,0,90,N,Withdrawn,12.09615385,0.5,,6.869822547
M,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,120,N,Fail,6,-1,,12.78112824
M,Wales,Lower Than A Level,10-20%,0-35,0,60,Y,Fail,0,,1,8.457085083
M,South West Region,A Level or Equivalent,40-50%,0-35,0,60,N,Withdrawn,11.32692308,-3,,8.21676942
M,South Region,A Level or Equivalent,60-70%,0-35,0,90,N,Fail,6.057692308,2.5,6,1.756092377
M,Scotland,HE Qualification,30-40%,0-35,0,60,N,Pass,20.84615385,1,4,9.090996164
M,North Region,Lower Than A Level,20-30%,0-35,0,120,N,Pass,9.211538462,1.5,6,6.407451491
M,Yorkshire Region,Lower Than A Level,80-90%,35-55,0,90,N,Pass,67.03846154,1,16,9.327948312
F,South West Region,HE Qualification,40-50%,0-35,0,60,N,Pass,16.96153846,2.5,6,8.243988722
F,West Midlands Region,A Level or Equivalent,80-90%,0-35,0,180,N,Pass,18.40384615,2,10,5.76431741
F,South West Region,Lower Than A Level,30-40%,35-55,0,120,N,Pass,28.44230769,0.5,6,6.661253742
M,South Region,Lower Than A Level,40-50%,0-35,0,240,N,Withdrawn,10.26923077,0,6,3.269437891
M,London Region,Lower Than A Level,0-10%,35-55,0,120,N,Withdrawn,6.346153846,2.5,6,2.377274528
M,Ireland,A Level or Equivalent,50-60%,0-35,0,60,N,Fail,8.365384615,1,1,4.820369907
M,South Region,A Level or Equivalent,60-70%,0-35,0,120,N,Fail,10.57692308,0.5,9,4.97444081
M,South Region,A Level or Equivalent,50-60%,0-35,0,120,N,Withdrawn,4.923076923,0.5,12,2.533600377
M,Ireland,Lower Than A Level,50-60%,35-55,0,60,N,Fail,0,,,1.751353163
M,East Midlands Region,A Level or Equivalent,10-20%,0-35,0,60,N,Pass,9.557692308,0.5,6,6.868589802
M,East Anglian Region,Lower Than A Level,90-100%,0-35,0,60,N,Pass,19.17307692,2,6,6.878378983
F,East Anglian Region,Lower Than A Level,90-100%,35-55,0,60,N,Pass,37.03846154,1,5,7.43330105
M,South Region,A Level or Equivalent,90-100%,0-35,0,120,N,Pass,22.36538462,2,5,8.59846722
M,Ireland,Lower Than A Level,90-100%,0-35,0,60,N,Pass,13.42307692,0.5,6,3.251392895
F,London Region,HE Qualification,0-10%,0-35,0,120,N,Pass,16.5,4.5,,7.865053639
M,Scotland,A Level or Equivalent,40-50%,0-35,0,120,N,Fail,0,,2,2.354205265
M,South East Region,A Level or Equivalent,30-40%,0-35,0,120,N,Withdrawn,0,,,2.054628332
M,East Midlands Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,17.19230769,1,8,5.490359377
M,East Anglian Region,Lower Than A Level,10-20%,35-55,0,150,N,Fail,57.51923077,6.5,15,14.12172103
M,South West Region,A Level or Equivalent,90-100%,0-35,0,120,N,Withdrawn,18.28846154,1.5,2,5.017653843
F,Wales,A Level or Equivalent,30-40%,0-35,0,90,N,Fail,15.78846154,1,10,5.311694452
M,Scotland,Lower Than A Level,40-50%,0-35,0,60,N,Fail,17.69230769,1.5,10,6.97623513
M,Wales,A Level or Equivalent,30-40%,0-35,0,60,N,Fail,2.211538462,-2,2,1.881471737
M,East Anglian Region,Lower Than A Level,30-40%,0-35,0,60,N,Fail,7.557692308,0,1,6.710439719
M,South West Region,A Level or Equivalent,70-80%,0-35,0,120,N,Pass,15.15384615,0,6,9.163989668
M,Wales,Lower Than A Level,20-30%,0-35,0,120,N,Fail,0,,1,2.636877097
M,East Midlands Region,Lower Than A Level,50-60%,0-35,0,60,N,Fail,5.788461538,3.5,5,5.36528746
F,North Western Region,HE Qualification,10-20%,0-35,0,120,N,Pass,19.69230769,3,3,6.751506621
M,South East Region,A Level or Equivalent,60-70%,0-35,0,60,Y,Withdrawn,0,,5,3.521694944
M,North Western Region,HE Qualification,20-30%,0-35,0,120,N,Pass,45.80769231,0.5,18,10.39393297
M,Scotland,A Level or Equivalent,40-50%,0-35,0,120,N,Pass,20.51923077,0.5,1,5.720611449
M,East Midlands Region,Lower Than A Level,20-30%,35-55,0,120,N,Pass,38.07692308,1,10,8.876680055
F,Wales,Lower Than A Level,40-50%,35-55,0,240,N,Withdrawn,10.76923077,0,10,5.320938562
M,East Midlands Region,A Level or Equivalent,90-100%,0-35,0,180,N,Fail,8.461538462,1,2,6.785392359
M,Ireland,Lower Than A Level,,0-35,0,60,N,Pass,22.82692308,0,5,5.473012236
M,West Midlands Region,Lower Than A Level,,0-35,0,60,N,Withdrawn,34.78846154,-11.5,8,8.114425819
M,North Western Region,A Level or Equivalent,60-70%,0-35,0,120,N,Fail,13,7,4,14.19478988
M,South West Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,7.653846154,1,7,4.277968576
M,North Western Region,HE Qualification,0-10%,0-35,0,60,N,Fail,8.769230769,3,2,8.430864307
